Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:54:31.196,COM3,, -0.006, -0.014, 1.023, -0.671, 0.977, 0.183, -0.148, 1.258, -1.258, 57.853, 63.573, -171.553, 27.54,,,,,,,,,,,,,,,,
 12:54:31.196,COM3,, -0.006, -0.014, 1.023, -0.671, 0.977, 0.183, -0.154, 1.346, -1.258, 57.887, 63.380, -171.560, 27.54,,,,,,,,,,,,,,,,
 12:54:31.196,COM3,, -0.006, -0.014, 1.023, -0.671, 0.977, 0.183, -0.154, 1.428, -1.258, 57.940, 63.200, -171.560, 27.54,,,,,,,,,,,,,,,,
 12:54:31.197,COM3,, 0.228, -0.014, 1.023, -0.671, 0.977, 0.183, -0.159, 1.505, -1.258, 58.013, 63.040, -171.560, 27.54,,,,,,,,,,,,,,,,
 12:54:31.197,COM3,, 0.228, 0.009, 1.010, -0.977, 0.916, 2.625, -0.165, 1.577, -1.241, 58.080, 62.887, -171.567, 27.57,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.589, 0.002, 1.009, -0.183, 0.061, -1.770, -0.500, -1.055, -0.297, 125.907, -22.927, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.589, 0.002, 1.009, -0.183, 0.061, -1.770, -0.500, -1.033, -0.308, 125.773, -23.087, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.706, 0.002, 1.009, -0.183, 0.061, -1.770, -0.500, -1.005, -0.319, 125.647, -23.233, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.706, 0.015, 1.008, -0.610, 0.244, 0.427, -0.505, -0.978, -0.313, 125.513, -23.367, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.706, 0.015, 1.008, -0.610, 0.244, 0.427, -0.505, -0.939, -0.313, 125.387, -23.480, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.706, 0.015, 1.008, -0.610, 0.244, 0.427, -0.511, -0.901, -0.308, 125.260, -23.567, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.236,COM5,, -0.775, 0.015, 1.008, -0.610, 0.244, 0.427, -0.511, -0.857, -0.308, 125.140, -23.653, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.256,COM3,, 0.228, 0.009, 1.010, -0.977, 0.916, 2.625, -0.165, 1.642, -1.230, 58.147, 62.740, -171.567, 27.57,,,,,,,,,,,,,,,,
 12:54:31.256,COM3,, 0.228, 0.009, 1.010, -0.977, 0.916, 2.625, -0.170, 1.708, -1.219, 58.213, 62.593, -171.573, 27.57,,,,,,,,,,,,,,,,
 12:54:31.256,COM3,, 0.423, 0.009, 1.010, -0.977, 0.916, 2.625, -0.176, 1.763, -1.203, 58.300, 62.440, -171.573, 27.57,,,,,,,,,,,,,,,,
 12:54:31.256,COM3,, 0.423, 0.003, 1.003, -1.221, 0.000, -0.427, -0.181, 1.813, -1.208, 58.393, 62.313, -171.573, 27.53,,,,,,,,,,,,,,,,
 12:54:31.257,COM3,, 0.423, 0.003, 1.003, -1.221, 0.000, -0.427, -0.187, 1.851, -1.208, 58.473, 62.213, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.257,COM3,, 0.423, 0.003, 1.003, -1.221, 0.000, -0.427, -0.192, 1.890, -1.214, 58.560, 62.133, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.258,COM5,, -0.775, 0.008, 1.006, 0.549, -0.122, -0.305, -0.511, -0.807, -0.308, 125.020, -23.733, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.258,COM5,, -0.775, 0.008, 1.006, 0.549, -0.122, -0.305, -0.505, -0.758, -0.313, 124.920, -23.807, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.258,COM5,, -0.775, 0.008, 1.006, 0.549, -0.122, -0.305, -0.500, -0.709, -0.313, 124.827, -23.867, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.258,COM5,, -0.806, 0.008, 1.006, 0.549, -0.122, -0.305, -0.500, -0.654, -0.313, 124.740, -23.920, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.259,COM5,, -0.806, 0.007, 1.004, 0.366, 0.061, 2.686, -0.500, -0.593, -0.302, 124.667, -23.953, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.259,COM5,, -0.806, 0.007, 1.004, 0.366, 0.061, 2.686, -0.494, -0.533, -0.286, 124.600, -23.960, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.259,COM5,, -0.806, 0.007, 1.004, 0.366, 0.061, 2.686, -0.494, -0.467, -0.275, 124.547, -23.947, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.591, 0.003, 1.003, -1.221, 0.000, -0.427, -0.198, 1.917, -1.214, 58.633, 62.073, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.591, 0.019, 1.016, -1.343, 0.549, 1.404, -0.203, 1.945, -1.208, 58.720, 62.020, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.591, 0.019, 1.016, -1.343, 0.549, 1.404, -0.209, 1.961, -1.203, 58.787, 61.967, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.591, 0.019, 1.016, -1.343, 0.549, 1.404, -0.214, 1.978, -1.192, 58.853, 61.927, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.727, 0.019, 1.016, -1.343, 0.549, 1.404, -0.220, 1.983, -1.187, 58.907, 61.913, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.727, 0.000, 1.007, -0.061, 0.244, 2.808, -0.220, 1.983, -1.176, 58.953, 61.913, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.261,COM3,, 0.727, 0.000, 1.007, -0.061, 0.244, 2.808, -0.220, 1.978, -1.159, 59.000, 61.920, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.274,COM5,, -0.790, 0.007, 1.004, 0.366, 0.061, 2.686, -0.494, -0.396, -0.258, 124.507, -23.920, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.274,COM5,, -0.790, 0.024, 1.015, 0.305, 0.122, 0.671, -0.489, -0.324, -0.258, 124.480, -23.880, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.274,COM5,, -0.790, 0.024, 1.015, 0.305, 0.122, 0.671, -0.489, -0.253, -0.253, 124.473, -23.827, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.274,COM5,, -0.790, 0.024, 1.015, 0.305, 0.122, 0.671, -0.489, -0.176, -0.247, 124.467, -23.740, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.274,COM5,, -0.708, 0.024, 1.015, 0.305, 0.122, 0.671, -0.483, -0.099, -0.247, 124.473, -23.613, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.274,COM5,, -0.708, 0.024, 1.001, -0.122, 0.244, -0.244, -0.483, -0.016, -0.247, 124.493, -23.480, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.295,COM3,, 0.727, 0.000, 1.007, -0.061, 0.244, 2.808, -0.220, 1.961, -1.143, 59.033, 61.907, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.295,COM3,, 0.803, 0.000, 1.007, -0.061, 0.244, 2.808, -0.220, 1.945, -1.132, 59.080, 61.887, -171.580, 27.53,,,,,,,,,,,,,,,,
 12:54:31.295,COM3,, 0.803, -0.016, 1.007, 0.977, 0.366, 2.258, -0.214, 1.917, -1.121, 59.140, 61.867, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.295,COM3,, 0.803, -0.016, 1.007, 0.977, 0.366, 2.258, -0.209, 1.890, -1.110, 59.200, 61.860, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.295,COM3,, 0.803, -0.016, 1.007, 0.977, 0.366, 2.258, -0.203, 1.857, -1.099, 59.267, 61.867, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.295,COM3,, 0.803, -0.016, 1.007, 0.977, 0.366, 2.258, -0.198, 1.813, -1.088, 59.347, 61.873, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.708, 0.024, 1.001, -0.122, 0.244, -0.244, -0.483, 0.060, -0.247, 124.513, -23.320, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.708, 0.024, 1.001, -0.122, 0.244, -0.244, -0.483, 0.143, -0.253, 124.533, -23.160, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.583, 0.024, 1.001, -0.122, 0.244, -0.244, -0.483, 0.225, -0.253, 124.567, -22.960, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.583, 0.024, 1.006, 0.244, -0.305, 1.831, -0.483, 0.302, -0.242, 124.613, -22.720, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.583, 0.024, 1.006, 0.244, -0.305, 1.831, -0.483, 0.385, -0.236, 124.653, -22.433, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.583, 0.024, 1.006, 0.244, -0.305, 1.831, -0.478, 0.461, -0.225, 124.700, -22.100, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.321,COM5,, -0.439, 0.024, 1.006, 0.244, -0.305, 1.831, -0.478, 0.544, -0.214, 124.753, -21.760, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.346,COM3,, 0.809, -0.016, 1.007, 0.977, 0.366, 2.258, -0.192, 1.769, -1.077, 59.420, 61.900, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.346,COM3,, 0.809, 0.013, 1.016, 0.061, 0.427, 0.000, -0.192, 1.719, -1.077, 59.500, 61.920, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.346,COM3,, 0.809, 0.013, 1.016, 0.061, 0.427, 0.000, -0.192, 1.670, -1.077, 59.580, 61.940, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.346,COM3,, 0.809, 0.013, 1.016, 0.061, 0.427, 0.000, -0.187, 1.615, -1.077, 59.653, 61.967, -171.580, 27.52,,,,,,,,,,,,,,,,
 12:54:31.346,COM3,, 0.775, 0.013, 1.016, 0.061, 0.427, 0.000, -0.187, 1.555, -1.077, 59.720, 61.973, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.346,COM3,, 0.775, -0.010, 1.010, 0.000, 0.061, -0.977, -0.187, 1.489, -1.082, 59.787, 61.967, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.347,COM3,, 0.775, -0.010, 1.010, 0.000, 0.061, -0.977, -0.187, 1.423, -1.088, 59.847, 61.953, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.367,COM5,, -0.439, 0.025, 1.020, -2.014, 1.892, 2.319, -0.483, 0.632, -0.203, 124.780, -21.393, -199.007, 29.24,,,,,,,,,,,,,,,,
 12:54:31.367,COM5,, -0.439, 0.025, 1.020, -2.014, 1.892, 2.319, -0.494, 0.720, -0.192, 124.800, -20.967, -199.007, 29.24,,,,,,,,,,,,,,,,
 12:54:31.367,COM5,, -0.439, 0.025, 1.020, -2.014, 1.892, 2.319, -0.500, 0.807, -0.181, 124.793, -20.507, -199.007, 29.24,,,,,,,,,,,,,,,,
 12:54:31.368,COM5,, -0.259, 0.025, 1.020, -2.014, 1.892, 2.319, -0.511, 0.895, -0.170, 124.767, -20.000, -199.007, 29.24,,,,,,,,,,,,,,,,
 12:54:31.368,COM5,, -0.259, 0.013, 1.011, 1.465, -0.549, -1.709, -0.500, 0.967, -0.176, 124.713, -19.460, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.368,COM5,, -0.259, 0.013, 1.011, 1.465, -0.549, -1.709, -0.494, 1.038, -0.187, 124.647, -18.927, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, -0.259, 0.013, 1.011, 1.465, -0.549, -1.709, -0.483, 1.110, -0.198, 124.547, -18.373, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, -0.259, 0.013, 1.011, 1.465, -0.549, -1.709, -0.478, 1.176, -0.203, 124.407, -17.787, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, -0.010, 0.013, 1.011, 1.465, -0.549, -1.709, -0.472, 1.241, -0.214, 124.233, -17.187, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, -0.010, -0.021, 1.013, -1.892, 2.197, -2.380, -0.478, 1.318, -0.225, 124.027, -16.593, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, -0.010, -0.021, 1.013, -1.892, 2.197, -2.380, -0.489, 1.390, -0.236, 123.827, -16.027, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, -0.010, -0.021, 1.013, -1.892, 2.197, -2.380, -0.500, 1.456, -0.247, 123.587, -15.460, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.372,COM5,, 0.236, -0.021, 1.013, -1.892, 2.197, -2.380, -0.511, 1.527, -0.258, 123.320, -14.907, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.775, -0.010, 1.010, 0.000, 0.061, -0.977, -0.187, 1.351, -1.093, 59.913, 61.947, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.713, -0.010, 1.010, 0.000, 0.061, -0.977, -0.192, 1.280, -1.093, 59.980, 61.947, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.713, 0.000, 1.009, 0.122, 0.000, -2.075, -0.187, 1.203, -1.104, 60.053, 61.960, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.713, 0.000, 1.009, 0.122, 0.000, -2.075, -0.187, 1.126, -1.115, 60.140, 61.967, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.713, 0.000, 1.009, 0.122, 0.000, -2.075, -0.187, 1.049, -1.126, 60.213, 61.980, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.608, 0.000, 1.009, 0.122, 0.000, -2.075, -0.187, 0.972, -1.137, 60.293, 61.987, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.378,COM3,, 0.608, 0.021, 1.014, 0.061, -0.183, -0.854, -0.187, 0.890, -1.143, 60.360, 61.973, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.406,COM5,, 0.236, -0.004, 1.024, 0.427, 0.122, 2.380, -0.505, 1.577, -0.247, 123.013, -14.367, -199.007, 29.16,,,,,,,,,,,,,,,,
 12:54:31.406,COM5,, 0.236, -0.004, 1.024, 0.427, 0.122, 2.380, -0.505, 1.620, -0.236, 122.687, -13.840, -199.007, 29.16,,,,,,,,,,,,,,,,
 12:54:31.406,COM5,, 0.236, -0.004, 1.024, 0.427, 0.122, 2.380, -0.500, 1.664, -0.225, 122.340, -13.340, -199.007, 29.16,,,,,,,,,,,,,,,,
 12:54:31.406,COM5,, 0.458, -0.004, 1.024, 0.427, 0.122, 2.380, -0.500, 1.703, -0.214, 122.000, -12.867, -199.007, 29.16,,,,,,,,,,,,,,,,
 12:54:31.406,COM5,, 0.458, 0.034, 1.016, 1.221, -0.854, 2.258, -0.494, 1.730, -0.203, 121.627, -12.400, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.406,COM5,, 0.458, 0.034, 1.016, 1.221, -0.854, 2.258, -0.489, 1.747, -0.187, 121.247, -11.960, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.407,COM5,, 0.458, 0.034, 1.016, 1.221, -0.854, 2.258, -0.478, 1.763, -0.176, 120.860, -11.547, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.408,COM3,, 0.608, 0.021, 1.014, 0.061, -0.183, -0.854, -0.187, 0.807, -1.148, 60.433, 61.973, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.408,COM3,, 0.608, 0.021, 1.014, 0.061, -0.183, -0.854, -0.187, 0.725, -1.154, 60.513, 61.980, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.408,COM3,, 0.465, 0.021, 1.014, 0.061, -0.183, -0.854, -0.187, 0.643, -1.154, 60.613, 61.973, -171.580, 27.54,,,,,,,,,,,,,,,,
 12:54:31.408,COM3,, 0.465, 0.010, 1.023, -1.099, -0.183, 1.282, -0.192, 0.560, -1.148, 60.707, 61.980, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.408,COM3,, 0.465, 0.010, 1.023, -1.099, -0.183, 1.282, -0.198, 0.483, -1.143, 60.807, 61.987, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.408,COM3,, 0.465, 0.010, 1.023, -1.099, -0.183, 1.282, -0.203, 0.401, -1.137, 60.893, 61.973, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.301, 0.010, 1.023, -1.099, -0.183, 1.282, -0.209, 0.319, -1.132, 60.980, 61.960, -171.580, 27.49,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.301, -0.018, 0.999, 0.366, -0.732, -0.122, -0.203, 0.236, -1.132, 61.073, 61.947, -171.580, 27.50,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.301, -0.018, 0.999, 0.366, -0.732, -0.122, -0.203, 0.159, -1.132, 61.167, 61.927, -171.580, 27.50,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.301, -0.018, 0.999, 0.366, -0.732, -0.122, -0.198, 0.077, -1.132, 61.253, 61.913, -171.580, 27.50,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.134, -0.018, 0.999, 0.366, -0.732, -0.122, -0.198, 0.000, -1.132, 61.327, 61.900, -171.580, 27.50,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.134, -0.004, 1.004, 0.977, -0.305, -1.648, -0.192, -0.071, -1.143, 61.400, 61.900, -171.580, 27.55,,,,,,,,,,,,,,,,
 12:54:31.428,COM3,, 0.134, -0.004, 1.004, 0.977, -0.305, -1.648, -0.187, -0.143, -1.148, 61.447, 61.880, -171.580, 27.55,,,,,,,,,,,,,,,,
 12:54:31.437,COM5,, 0.652, 0.034, 1.016, 1.221, -0.854, 2.258, -0.472, 1.774, -0.165, 120.480, -11.173, -199.007, 29.20,,,,,,,,,,,,,,,,
 12:54:31.437,COM5,, 0.652, 0.028, 1.025, -1.038, 1.526, 0.061, -0.478, 1.791, -0.165, 120.113, -10.827, -199.007, 29.21,,,,,,,,,,,,,,,,
 12:54:31.437,COM5,, 0.652, 0.028, 1.025, -1.038, 1.526, 0.061, -0.483, 1.802, -0.165, 119.753, -10.500, -199.007, 29.21,,,,,,,,,,,,,,,,
 12:54:31.437,COM5,, 0.652, 0.028, 1.025, -1.038, 1.526, 0.061, -0.489, 1.802, -0.165, 119.407, -10.187, -199.007, 29.21,,,,,,,,,,,,,,,,
 12:54:31.437,COM5,, 0.839, 0.028, 1.025, -1.038, 1.526, 0.061, -0.494, 1.802, -0.165, 119.080, -9.893, -199.007, 29.21,,,,,,,,,,,,,,,,
 12:54:31.437,COM5,, 0.839, 0.004, 1.030, -0.183, 0.427, 1.343, -0.494, 1.785, -0.159, 118.773, -9.620, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.478,COM3,, 0.134, -0.004, 1.004, 0.977, -0.305, -1.648, -0.181, -0.209, -1.159, 61.480, 61.853, -171.580, 27.55,,,,,,,,,,,,,,,,
 12:54:31.479,COM3,, -0.017, -0.004, 1.004, 0.977, -0.305, -1.648, -0.181, -0.275, -1.165, 61.520, 61.820, -171.580, 27.55,,,,,,,,,,,,,,,,
 12:54:31.479,COM3,, -0.017, 0.015, 1.009, 2.869, -1.465, -1.587, -0.165, -0.341, -1.176, 61.553, 61.767, -171.587, 27.52,,,,,,,,,,,,,,,,
 12:54:31.479,COM3,, -0.017, 0.015, 1.009, 2.869, -1.465, -1.587, -0.148, -0.401, -1.181, 61.587, 61.733, -171.587, 27.52,,,,,,,,,,,,,,,,
 12:54:31.479,COM3,, -0.017, 0.015, 1.009, 2.869, -1.465, -1.587, -0.137, -0.467, -1.192, 61.613, 61.700, -171.587, 27.52,,,,,,,,,,,,,,,,
 12:54:31.479,COM3,, -0.168, 0.015, 1.009, 2.869, -1.465, -1.587, -0.121, -0.527, -1.198, 61.627, 61.687, -171.587, 27.52,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.168, 0.014, 1.005, 0.061, -0.244, -2.197, -0.121, -0.577, -1.208, 61.627, 61.667, -171.587, 27.53,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.168, 0.014, 1.005, 0.061, -0.244, -2.197, -0.121, -0.621, -1.219, 61.627, 61.660, -171.587, 27.53,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.168, 0.014, 1.005, 0.061, -0.244, -2.197, -0.121, -0.659, -1.230, 61.627, 61.640, -171.587, 27.53,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.266, 0.014, 1.005, 0.061, -0.244, -2.197, -0.121, -0.698, -1.241, 61.627, 61.613, -171.587, 27.53,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.266, 0.007, 1.014, 0.427, 0.366, 0.732, -0.115, -0.731, -1.241, 61.627, 61.607, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.266, 0.007, 1.014, 0.427, 0.366, 0.732, -0.115, -0.758, -1.236, 61.620, 61.587, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.495,COM3,, -0.266, 0.007, 1.014, 0.427, 0.366, 0.732, -0.110, -0.780, -1.230, 61.613, 61.573, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 0.839, 0.004, 1.030, -0.183, 0.427, 1.343, -0.494, 1.763, -0.148, 118.493, -9.373, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 0.839, 0.004, 1.030, -0.183, 0.427, 1.343, -0.494, 1.736, -0.143, 118.233, -9.160, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 0.996, 0.004, 1.030, -0.183, 0.427, 1.343, -0.494, 1.703, -0.137, 118.007, -8.973, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 0.996, -0.008, 1.023, 0.122, 0.000, 1.404, -0.494, 1.664, -0.132, 117.800, -8.807, -199.007, 29.23,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 0.996, -0.008, 1.023, 0.122, 0.000, 1.404, -0.489, 1.615, -0.121, 117.607, -8.653, -199.007, 29.23,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 0.996, -0.008, 1.023, 0.122, 0.000, 1.404, -0.489, 1.560, -0.115, 117.440, -8.520, -199.007, 29.23,,,,,,,,,,,,,,,,
 12:54:31.518,COM5,, 1.088, -0.008, 1.023, 0.122, 0.000, 1.404, -0.489, 1.505, -0.110, 117.293, -8.407, -199.007, 29.23,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.339, 0.007, 1.014, 0.427, 0.366, 0.732, -0.110, -0.802, -1.230, 61.593, 61.560, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.339, 0.000, 1.009, -0.061, 0.366, 0.549, -0.110, -0.818, -1.225, 61.553, 61.553, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.339, 0.000, 1.009, -0.061, 0.366, 0.549, -0.110, -0.829, -1.225, 61.507, 61.540, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.339, 0.000, 1.009, -0.061, 0.366, 0.549, -0.110, -0.840, -1.219, 61.453, 61.540, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.394, 0.000, 1.009, -0.061, 0.366, 0.549, -0.110, -0.846, -1.219, 61.387, 61.547, -171.587, 27.54,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.394, 0.011, 1.007, -0.061, 0.000, 1.038, -0.110, -0.846, -1.214, 61.333, 61.553, -171.587, 27.56,,,,,,,,,,,,,,,,
 12:54:31.526,COM3,, -0.394, 0.011, 1.007, -0.061, 0.000, 1.038, -0.110, -0.846, -1.208, 61.273, 61.560, -171.587, 27.56,,,,,,,,,,,,,,,,
 12:54:31.528,COM5,, 1.088, -0.010, 1.028, -0.061, -0.061, -0.305, -0.489, 1.439, -0.110, 117.167, -8.300, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.528,COM5,, 1.088, -0.010, 1.028, -0.061, -0.061, -0.305, -0.489, 1.368, -0.110, 117.073, -8.207, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.528,COM5,, 1.088, -0.010, 1.028, -0.061, -0.061, -0.305, -0.494, 1.296, -0.115, 117.007, -8.133, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.528,COM5,, 1.107, -0.010, 1.028, -0.061, -0.061, -0.305, -0.494, 1.214, -0.115, 116.967, -8.067, -199.007, 29.18,,,,,,,,,,,,,,,,
 12:54:31.528,COM5,, 1.107, -0.003, 1.034, 0.061, 0.000, -0.732, -0.494, 1.132, -0.121, 116.953, -8.013, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.528,COM5,, 1.107, -0.003, 1.034, 0.061, 0.000, -0.732, -0.494, 1.049, -0.121, 116.960, -7.960, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 1.107, -0.003, 1.034, 0.061, 0.000, -0.732, -0.494, 0.956, -0.126, 117.000, -7.907, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 1.072, -0.003, 1.034, 0.061, 0.000, -0.732, -0.494, 0.862, -0.132, 117.067, -7.847, -199.007, 29.19,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 1.072, -0.001, 1.024, -0.061, 0.122, -1.709, -0.500, 0.769, -0.137, 117.160, -7.793, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 1.072, -0.001, 1.024, -0.061, 0.122, -1.709, -0.500, 0.670, -0.148, 117.307, -7.767, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 1.072, -0.001, 1.024, -0.061, 0.122, -1.709, -0.500, 0.571, -0.159, 117.453, -7.747, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 0.976, -0.001, 1.024, -0.061, 0.122, -1.709, -0.505, 0.472, -0.165, 117.627, -7.740, -199.007, 29.17,,,,,,,,,,,,,,,,
 12:54:31.535,COM5,, 0.976, 0.011, 1.028, -0.244, -0.427, -2.014, -0.505, 0.363, -0.176, 117.853, -7.747, -199.007, 29.17,,,,,,,,,,,,,,,,
